hhid,areaid,treatment,spandana_1,othermfi_1,anymfi_1,anybank_1,anyinformal_1,spandana_amt_1,othermfi_amt_1,anymfi_amt_1,bank_amt_1,informal_amt_1,anyloan_amt_1,newbiz_1,relative_amt_1,friend_amt_1,shg_amt_1,moneylender_amt_1,bizhat,any_newbiz_1,bizhat_any,bizhat_old,informal_amt_3,anyinformal_3,w,degree_3,shared_degree_3,nonshared_degree_3,flink_3,nflink_3,shared_flink_3,shared_nflink_3,nonshared_flink_3,nonshared_nflink_3,shared_prop_3,mfilinks_3,mfilinks_f_3,mfilinks_nf_3,mfilinks_known_3,any_mfi_link_3,mfi_group_3,stratum,span_entry_date,entry_order,ed1,ed2,ed3,ed4,ed5,kid1620,girl1620,boy1620,kid515,girl515,boy515,woman2130,man2130,woman2130_ed1,man2130_ed1,woman2130_ed2,man2130_ed2,woman2130_ed3,man2130_ed3,woman2130_ed4,man2130_ed4,woman2130_ed5,man2130_ed5,woman2130_lit,man2130_lit,woman3140,man3140,woman3140_ed1,man3140_ed1,woman3140_ed2,man3140_ed2,woman3140_ed3,man3140_ed3,woman3140_ed4,man3140_ed4,woman3140_ed5,man3140_ed5,woman3140_lit,man3140_lit,woman4150,man4150,woman4150_ed1,man4150_ed1,woman4150_ed2,man4150_ed2,woman4150_ed3,man4150_ed3,woman4150_ed4,man4150_ed4,woman4150_ed5,man4150_ed5,woman4150_lit,man4150_lit,woman5160,man5160,woman5160_ed1,man5160_ed1,woman5160_ed2,man5160_ed2,woman5160_ed3,man5160_ed3,woman5160_ed4,man5160_ed4,woman5160_ed5,man5160_ed5,woman5160_lit,man5160_lit,woman61100,man61100,woman61100_ed1,man61100_ed1,woman61100_ed2,man61100_ed2,woman61100_ed3,man61100_ed3,woman61100_ed4,man61100_ed4,woman61100_ed5,man61100_ed5,woman61100_lit,man61100_lit,religion1,religion2,religion3,religion4,religion5,caste1,caste2,caste3,caste4,latrine_any,latrine_own,num_rooms,num_rooms_pucca,roof_thatch,roof_rcc,any_old_biz,area_debt_total_base,area_pop_base,area_business_total_base,area_exp_pc_mean_base,area_literate_head_base,area_literate_base,hhsize_adj_1,adults_1,children_1,male_head_1,head_age_1,head_noeduc_1,women1845_1,anychild1318_1,spouse_literate_1,spouse_works_wage_1,ownland_hyderabad_1,ownland_village_1,informal_new_amt_1,shg_new_amt_1,anymfi_amt_1D,informal_new_amt_1D,friend_amt_1D,shg_new_amt_1D,relative_amt_1D,moneylender_amt_1D,informal_amt_1alt2,predicted_classification,MF,H,is_training,L,HxMF,LxMF,density_3,anymfi_ind,formid,slumid,h
1531,26,1,No,Yes,Yes,No,No,0,15000,15000,0,0,20000,0,0,0,0,0,0.04623783752322197,0,0.005413274746388197,0.04676441848278046,40000,1,1,7,6,1,4,3,4,2,0,1,0.8571428656578064,2,2,0,1,1,0.4000000059604645,36,2006-06-10,27,2,2,1,0,0,0,0,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,25625,205,6,832.8310546875,0.550000011920929,0.6174863576889038,4.179999828338623,2,3,1,35,0,1,1,1,1,0,0,0,0,15000,0,0,0,0,0,0,No,1,0,1,1,0,1,0.03414634146341464,1,1531,26,0
4523,67,1,No,No,No,No,Yes,0,0,0,0,40200,52500,0,0,5000,0,0,0.0286273080855608,0,-5.7927412854041904e-5,0.02707819826900959,0,0,1,8,5,3,7,1,5,0,2,1,0.625,0,0,0,0,0,0,1,9999-12-31,93,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,50300,334,12,1057.5260009765625,0.699999988079071,0.7613636255264282,3.509999990463257,3,1,1,45,0,1,1,1,1,0,1,15000,10000,0,15000,5000,10000,0,0,15000,No,1,0,1,1,0,1,0.023952095808383235,0,4523,67,0
267,4,1,No,No,No,No,No,0,0,0,0,0,20000,0,0,0,0,0,0.04134933277964592,0,0.005870586261153221,0.045995477586984634,0,0,1,4,2,2,3,2,2,1,1,1,0.5,1,1,1,1,1,0.3333333432674408,45,2006-04-13,9,1,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,0,38625,173,10,886.208984375,0.550000011920929,0.5943396091461182,4.559999942779541,5,0,1,50,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,1,0,1,1,0,1,0.023121387283236993,0,267,4,0
6901,98,1,No,No,No,Yes,No,0,0,0,20000,0,190000,0,0,0,0,0,0.06134538725018501,0,0.008490122854709625,0.0657954216003418,50000,1,1,8,3,5,8,2,3,1,5,1,0.375,0,0,0,0,0,0,35,2006-04-08,5,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,2,0,1,1,5900,295,1,974.36773681640625,0.550000011920929,0.6813187003135681,3.4700000286102295,3,1,1,35,0,1,0,1,0,0,1,100000,100000,0,100000,0,100000,0,0,100000,No,1,0,1,1,0,1,0.02711864406779661,0,6901,98,0
4213,63,1,No,No,No,No,Yes,0,0,0,0,50000,64000,0,0,2500,0,46500,0.032327353954315186,0,0.005647337529808283,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2006-09-15,47,2,3,1,0,0,0,0,0,4,3,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,47050,139,12,927.47662353515625,0.550000011920929,0.65625,5.070000171661377,2,6,1,29,0,1,0,1,1,0,0,49000,0,0,49000,2500,0,0,46500,49000,No,1,0,1,1,0,1,NA,0,4213,63,0
1343,22,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.07406741380691528,0,0.014418636448681355,0.07701455801725388,0,0,1,4,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,5,2006-04-21,13,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5,0,0,1,0,25950,544,4,1125.02587890625,0.75,0.6764705777168274,4.800000190734863,5,0,1,60,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,1,1,0,1,0.007352941176470588,0,1343,22,0
6792,96,1,Yes,No,Yes,No,Yes,8000,0,8000,0,13400,50622,0,0,500,0,12000,0.032327353954315186,0,0.005647337529808283,0.026617705821990967,20000,1,1,10,0,10,7,7,0,0,7,7,0,0,0,0,0,0,0,43,2007-01-12,81,4,1,1,0,0,0,0,0,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,36780,101,11,1146.0054931640625,0.5,0.6203703880310059,5.179999828338623,3,4,0,54,1,1,0,1,1,0,0,12500,0,8000,12500,500,0,0,12000,12500,Yes,1,1,1,0,1,0,0.09900990099009901,1,6792,96,1
3931,57,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.07746606320142746,0,0,1,4,0,4,3,3,0,0,3,3,0,0,0,0,0,0,0,49,2006-12-07,69,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,50750,224,6,1053.6571044921875,0.6000000238418579,0.6893203854560852,2.2200000286102295,2,1,1,25,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,1,1,0,1,0.017857142857142856,0,3931,57,0
1454,25,1,No,Yes,Yes,No,No,0,5000,5000,0,0,25000,0,0,0,0,0,0.06134538725018501,0,0.008490122854709625,0.06121870502829552,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2006-06-15,31,2,0,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,18350,372,4,964.8055419921875,0.5,0.6756756901741028,3.990000009536743,3,2,1,34,0,1,0,1,0,0,1,0,0,5000,0,0,0,0,0,0,No,1,0,1,1,0,1,NA,1,1454,25,0
1623,28,1,No,No,No,No,Yes,0,0,0,0,82500,88500,0,0,53500,0,24000,0.06404010206460953,0,0.01333788875490427,0.06626420468091965,25000,1,1,5,3,2,2,3,2,1,0,2,0.6000000238418579,0,0,0,0,0,0,17,2006-06-21,35,2,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,27587.5,366,10,1158.7890625,0.7250000238418579,0.7142857313156128,3.759999990463257,2,3,1,46,1,1,0,0,0,0,0,77500,0,0,77500,53500,0,0,24000,77500,No,1,0,1,1,0,1,0.01366120218579235,0,1623,28,0
1886,27,1,No,No,No,No,No,0,0,0,0,0,25000,0,0,0,0,0,0.06404010206460953,0,0.01333788875490427,0.06891012191772461,20000,1,1,6,5,1,4,5,4,4,0,1,0.8333333134651184,0,0,0,0,0,0,8,2006-10-17,61,2,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,0,1,0,14625,540,5,982.7945556640625,0.8500000238418579,0.7979797720909119,3.0899999141693115,2,2,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,1,1,0,1,0.011111111111111112,0,1886,27,0
4509,67,1,No,Yes,Yes,No,No,0,10000,10000,0,0,70000,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.10077014565467834,0,0,1,7,6,1,7,2,6,1,1,1,0.8571428656578064,0,0,0,0,0,0,1,9999-12-31,93,1,2,2,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,50300,334,12,1057.5260009765625,0.699999988079071,0.7613636255264282,4.079999923706055,2,4,1,35,0,1,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,No,1,0,1,1,0,1,0.020958083832335328,1,4509,67,0
357,6,1,No,No,No,No,Yes,0,0,0,0,40000,40000,0,0,40000,0,0,0.056265149265527725,0,0.006494022905826569,0.0551774762570858,10000,1,1,21,5,16,12,16,4,5,8,11,0.2380952388048172,0,0,0,0,0,0,4,2006-04-06,1,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,0,1,0,31780,175,7,807.86376953125,0.3684210479259491,0.6914893388748169,3.740000009536743,4,0,1,21,0,2,1,1,1,0,0,40000,0,0,40000,40000,0,0,0,40000,No,1,0,1,1,0,1,0.12,0,357,6,0
717,11,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.08098892122507095,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,14,2006-04-24,15,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,1,27250,280,3,731.2113037109375,0.6000000238418579,0.6106194853782654,4.800000190734863,5,0,1,45,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,1,1,0,1,0.0035714285714285713,0,717,11,0
4993,11,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.10289370268583298,0,0.014808010309934616,0.10989858955144882,19500,1,1,4,2,2,2,3,2,1,0,2,0.5,1,1,1,1,1,0.25,14,2006-04-24,15,1,4,0,0,0,3,3,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,1,0,27250,280,3,731.2113037109375,0.6000000238418579,0.6106194853782654,7.360000133514404,7,1,1,51,1,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,1,1,0,1,0.014285714285714285,0,4993,11,0
2115,41,1,No,No,No,No,Yes,0,0,0,0,25000,45000,0,0,0,0,25000,0.09286639094352722,0,0.013727262616157532,0.09823260456323624,0,0,1,5,1,4,4,3,1,1,3,2,0.20000000298023224,0,0,0,0,0,0,51,2006-06-27,39,0,3,1,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,3,1,0,0,35150,398,13,719.77838134765625,0.44999998807907104,0.5315315127372742,3.509999990463257,2,2,1,35,0,1,1,1,0,0,0,25000,0,0,25000,0,0,0,25000,25000,No,1,0,1,1,0,1,0.01256281407035176,0,2115,41,0
6745,95,1,No,No,No,No,Yes,0,0,0,0,35000,95000,0,0,0,0,0,0.09901053458452225,0,0.01612282171845436,0.09757892787456512,20000,1,1,3,0,3,3,1,0,0,3,1,0,0,0,0,0,0,0,22,2007-02-05,87,0,1,2,0,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,5.699999809265137,6,0,1,44,0,3,0,1,0,0,0,70000,70000,0,70000,0,70000,0,0,70000,No,1,0,1,1,0,1,0.0410958904109589,0,6745,95,0
3844,56,1,No,No,No,No,Yes,0,0,0,0,15000,35050,0,0,0,0,15000,0.013711495324969292,0,-6.813639192841947e-4,0.018275074660778046,23500,1,1,12,9,3,7,6,6,4,1,2,0.75,0,0,0,0,0,0,26,2006-09-22,51,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,28650,364,4,821.827880859375,0.699999988079071,0.7799999713897705,2.7300000190734863,2,1,1,50,0,1,1,0,1,0,1,20000,5000,0,20000,0,5000,0,15000,20000,No,1,0,1,1,0,1,0.03296703296703297,0,3844,56,0
6555,92,1,No,No,No,No,Yes,0,0,0,0,200000,250000,0,0,200000,0,0,0.07795058190822601,0,0.013103825971484184,0.08857132494449615,500000,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2006-12-28,71,1,2,2,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,40450,226,4,1267.62158203125,0.6000000238418579,0.6160714030265808,6.079999923706055,4,3,1,37,0,1,1,0,0,0,0,200000,0,0,200000,200000,0,0,0,200000,No,1,0,1,1,0,1,NA,0,6555,92,0
3024,45,1,No,No,No,No,No,0,0,0,0,0,400,0,0,0,0,0,0.08797789365053177,0,0.014184573665261269,NA,0,0,1,4,2,2,4,2,2,1,2,1,0.5,0,0,0,0,0,0,47,2007-01-26,85,2,1,4,0,0,0,0,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,5,5,0,1,1,27107.5,470,20,1071.353271484375,0.550000011920929,0.7339449524879456,7.869999885559082,6,3,1,70,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,1,1,0,1,0.00851063829787234,0,3024,45,0
3301,54,1,No,No,No,No,Yes,0,0,0,0,10000,11000,0,0,0,1500,0,0.02474413998425007,0,0.0012568836100399494,0.020014135167002678,17000,1,1,6,2,4,5,2,2,1,3,1,0.3333333432674408,0,0,0,0,0,0,7,2006-10-16,59,2,2,0,0,0,0,0,0,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,23850,395,1,857.1357421875,0.550000011920929,0.5614035129547119,5.559999942779541,4,3,1,30,1,2,0,1,1,0,1,1500,1500,0,1500,0,1500,0,0,1500,No,1,0,1,1,0,1,0.015189873417721518,0,3301,54,0
1842,29,1,No,No,No,Yes,Yes,0,0,0,75000,50000,128000,0,0,50000,3000,0,0.07895591109991074,0,0.013961325399577618,0.07607647776603699,0,0,1,4,2,2,4,1,2,1,2,0,0.5,0,0,0,0,0,0,28,2006-06-15,31,1,1,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,3,0,1,0,21840,292,2,903.19970703125,0.6499999761581421,0.7169811129570007,3.0899999141693115,2,2,1,36,0,1,0,1,0,0,0,53000,3000,0,53000,50000,3000,0,0,53000,No,1,0,1,1,0,1,0.0136986301369863,0,1842,29,0
6918,98,1,No,NA,No,No,No,0,NA,0,0,0,0,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.08088642358779907,0,0,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,35,2006-04-08,5,2,1,1,1,0,0,0,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,0,1,0,5900,295,1,974.36773681640625,0.550000011920929,0.6813187003135681,4.809999942779541,3,3,1,35,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,1,1,0,1,0.006779661016949152,0,6918,98,0
2287,35,1,No,No,No,No,Yes,0,0,0,0,150000,150000,3,0,0,0,0,0.12294832617044449,1,0.016969505697488785,0.098665252327919,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2006-06-22,37,1,2,3,0,2,2,2,0,1,0,1,2,2,0,0,1,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6,6,0,1,0,50365,291,6,911.94873046875,0.6000000238418579,0.6979166865348816,8.100000381469727,8,1,1,50,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,No,1,0,1,1,0,1,NA,0,2287,35,0
4350,65,1,Yes,Yes,Yes,No,Yes,10000,10000,20000,0,33000,53000,0,0,0,0,21000,0.009828326292335987,0,6.334471399895847e-4,0.01055179163813591,5000,1,0.7113094925880432,12,10,2,12,4,10,4,2,0,0.8333333134651184,2,2,2,2,1,0.6666666865348816,19,2006-11-06,65,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,27950,333,12,815.4990234375,0.5,0.6176470518112183,2.799999952316284,3,0,1,29,0,2,0,0,1,0,1,21000,0,20000,21000,0,0,0,21000,21000,Yes,1,1,1,0,1,0,0.036036036036036036,1,4350,65,1
3583,25,1,Yes,Yes,Yes,No,No,10000,10000,20000,0,0,20600,0,0,0,0,0,0.04868193343281746,0,0.0021035687532275915,NA,NA,NA,0.7575758099555969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2006-06-15,31,1,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,0,1,1,18350,372,4,964.8055419921875,0.5,0.6756756901741028,4.269999980926514,4,2,1,29,0,3,1,1,1,0,1,0,0,20000,0,0,0,0,0,0,Yes,1,1,1,0,1,0,NA,1,3583,25,1
4319,65,1,Yes,No,Yes,No,Yes,10000,0,10000,0,150000,160000,0,0,150000,0,0,0.014716828241944313,0,1.7613556701689959e-4,0.007601784076541662,210000,1,0.7113094925880432,4,1,3,2,3,1,0,1,3,0.25,1,1,0,1,1,0.3333333432674408,19,2006-11-06,65,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,0,27950,333,12,815.4990234375,0.5,0.6176470518112183,3.799999952316284,4,0,1,32,0,1,0,1,1,0,1,150000,0,10000,150000,150000,0,0,0,150000,Yes,1,1,1,0,1,0,0.012012012012012012,1,4319,65,1
1786,29,1,No,No,No,No,Yes,0,0,0,0,500000,500000,0,0,500000,0,0,0.08898322284221649,0,0.015042073093354702,0.08493589609861374,0,0,1,8,8,0,7,8,7,8,0,0,1,0,0,0,0,0,0,28,2006-06-15,31,0,1,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,0,1,1,21840,292,2,903.19970703125,0.6499999761581421,0.7169811129570007,4.800000190734863,5,0,1,45,0,2,0,1,0,0,0,500000,0,0,500000,500000,0,0,0,500000,No,1,0,1,1,0,1,0.0273972602739726,0,1786,29,0
